cliente;cpf_cnpj;uf;porte_do_cliente;natureza_do_cliente;setor_cnae;data_da_contratacao;valor_desembolsado_reais;juros;prazo_amortizacao_meses;situacao_da_operacao
COOPERATIVA DOS PLANTADORES DE CANA DO ESTADO SAO PAULO;**.*66.547/0001-**; SP;GRANDE;PRIVADA;COMERCIO E SERVICOS;2023-06-19;20000000,0;2,16;12;LIQUIDADA
BERTOLINI - INDUSTRIA QUIMICA LTDA;**.*51.996/0001-**; RS;MÉDIA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2009-11-04;1000000,0;7,0;24;LIQUIDADA
EVERTON DE SOUZA PATRICIO;**.*80.658/0001-**; SC;MICRO;PRIVADA;COMERCIO E SERVICOS;2022-11-10;30000,0;23,43;48;ATIVA
BANCO BRADESCO S.A.;**.*46.948/0001-**; SP;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2003-01-24;107000,0;8,75;60;LIQUIDADA
AIRO LAONI SOMMER ME;**.*91.380/0001-**; RS;MICRO;PRIVADA;COMERCIO E SERVICOS;2009-07-15;70350,0;5,4;57;LIQUIDADA
QUALISTEEL FUNDICAO DE PRECISAO LTDA;**.*67.784/0001-**; RS;PEQUENA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2013-06-07;154000,0;3,0;48;LIQUIDADA
ARIES FABRIL INDUSTRIA E COM DE PLAST REFORCADO LTDA ME;**.*07.252/0001-**; SP;MICRO;PRIVADA;COMERCIO E SERVICOS;2014-10-17;164000,0;6,0;57;LIQUIDADA
TRANS ZAAP TRANSPORTE E LOGISTICA LTDA;**.*84.928/0001-**; SP;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2012-09-05;220000,0;5,5;54;LIQUIDADA
RESGATEBLU SOS VEICULOS LTDA - EPP;**.*45.408/0001-**; SC;MICRO;PRIVADA;COMERCIO E SERVICOS;2010-12-22;142000,0;8,0;57;LIQUIDADA
AMERICA DO SUL - TAXI AEREO LTDA.;**.*07.387/0001-**; MT;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2012-03-01;29700,0;5,4;57;LIQUIDADA
GEMA CONSTRUTORA LTDA ME;**.*85.565/0001-**; MG;MICRO;PRIVADA;COMERCIO E SERVICOS;2012-03-08;112500,0;6,5;48;LIQUIDADA
TERRAPLANEGEM OTTONI LTDA ME;**.*07.042/0001-**; RO;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2014-10-13;95000,0;6,1;30;LIQUIDADA
DIBESA DISTRIBUIDORA DE BEBIDAS CENTRO SUL LTDA;**.*11.110/0001-**; CE;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2012-01-26;97200,0;3,9;45;LIQUIDADA
CARVALHO MINERAIS LTDA;**.*92.123/0001-**; SC;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2024-02-29;45000,0;7,44;60;ATIVA
TRANSMARONI TRANSPORTES BRASIL RODOVIARIOS LTDA;**.*31.403/0001-**; SP;GRANDE;PRIVADA;COMERCIO E SERVICOS;2013-11-19;427500,0;4,0;42;LIQUIDADA
TRANSPORTE TRAMPOLIM DA VITORIA LTDA;**.*92.351/0001-**; RN;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2011-07-14;414000,0;2,4;54;LIQUIDADA
JBS S/A;**.*16.265/0001-**; SP;GRANDE;PRIVADA;COMERCIO E SERVICOS;2008-08-26;255750,0;3,0;48;LIQUIDADA
JF CITRUS AGROPECUARIA S/A;**.*04.691/0001-**; SP;MÉDIA;PRIVADA;AGROPECUÁRIA E PESCA;2009-12-10;142800,0;4,5;72;LIQUIDADA
BOCCHI PICCOLI E CIA LTDA;**.*68.730/0001-**; PR;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2010-04-22;105000,0;7,0;57;LIQUIDADA
UNICA BRASILIA AUTOMOVEIS LTDA.;**.*54.987/0001-**; DF;GRANDE;PRIVADA;COMERCIO E SERVICOS;2012-08-07;681900,0;4,75;120;LIQUIDADA
BANCO SANTANDER (BRASIL) S.A.;**.*00.888/0001-**; PR;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2007-06-22;100000,0;8,75;66;LIQUIDADA
ATALAT IND. E COM. DE LATICINIOS LTDA;**.*74.295/0001-**; MG;MÉDIA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2012-09-20;31500,0;2,5;69;LIQUIDADA
BRASIL MARKET COM EXP IMP GEN ALIMENT LTDA;**.*00.423/0001-**; PR;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2013-07-15;74064,0;3,0;57;LIQUIDADA
BANCO COOPERATIVO SICREDI S.A.;**.*81.521/0001-**; RS;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2002-05-15;31857,0;8,75;60;LIQUIDADA
BANCO DO ESTADO DO RIO GRANDE DO SUL SA;**.*02.067/0001-**; RS;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2007-04-13;11264,0;3,0;72;LIQUIDADA
COMERCIAL DE ALIMENTOS MINEIRINHO LTDA - ME;**.*88.140/0001-**; DF;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2017-04-05;20000,0;8,6;34;LIQUIDADA
WESSLING MEDICAMENTOS LTDA;**.*94.010/0001-**; PR;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2023-02-16;344000,0;20,44;57;LIQUIDADA
USINA NOROESTE PAULISTA LTDA                 (06249035);**.*49.035/0001-**; SP;MÉDIA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2004-04-14;297440,0;2,0;48;LIQUIDADA
RIO PARDO TRANSPORTES LTDA;**.*92.880/0001-**; PR;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2011-06-01;191800,0;3,9;45;LIQUIDADA
NG BIOENERGIA S.A.;**.*77.416/0001-**; SP;GRANDE;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2007-02-27;61200,0;2,1;54;LIQUIDADA
MG ENTREPOSTO DE CARNES LTDA EPP;**.*24.825/0001-**; SP;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2009-05-14;151672,0;3,9;36;LIQUIDADA
BANCO DO BRASIL SA;**.*00.000/0001-**; SC;MICRO;PRIVADA;COMERCIO E SERVICOS;2005-06-02;12000,0;8,75;60;LIQUIDADA
PAOLIELO, PIAZZALUNGA & CIA LTDA - EPP;**.*60.554/0001-**; PR;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2017-06-12;70000,0;9,1;33;LIQUIDADA
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;**.*16.560/0001-**; PR;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2006-06-01;4600,0;3,0;60;LIQUIDADA
MOLOSSE TRANSPORTES RODOVIARIO DE CARGAS LTDA ME;**.*92.837/0001-**; SC;MICRO;PRIVADA;COMERCIO E SERVICOS;2011-04-29;156000,0;10,0;57;LIQUIDADA
PATRUS TRANSPORTES LTDA;**.*63.456/0001-**; ES;GRANDE;PRIVADA;COMERCIO E SERVICOS;2006-08-01;200700,0;3,8;42;LIQUIDADA
ANEMAQ COMERCIO DE MAQUINAS DE COSTURAS LTDA-ME;**.*19.094/0001-**; SC;MICRO;PRIVADA;COMERCIO E SERVICOS;2010-05-03;208500,0;7,0;57;LIQUIDADA
TRANSPORTADORA SILVESTRIN LTDA;**.*06.981/0001-**; RS;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2023-01-27;960000,0;2,9;54;ATIVA
GPA MOTOR RACING EIRELI;**.*85.812/0001-**; SP;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2021-02-04;56000,0;12,83;37;LIQUIDADA
VILA ENGENHARIA LTDA;**.*90.309/0001-**; AM;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2012-07-13;155000,0;5,5;33;LIQUIDADA
MCCM TRANSPORTES LTDA;**.*75.430/0001-**; PR;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2018-03-05;270000,0;6,9;57;LIQUIDADA
A. CRISTINO DA SILVA E CIA LTDA;**.*25.310/0001-**; PR;MICRO;PRIVADA;COMERCIO E SERVICOS;2013-09-30;35154,0;3,5;54;LIQUIDADA
CALCADOS YOUNG LTDA;**.*90.151/0001-**; RS;MÉDIA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2004-09-14;54648,0;5,0;48;LIQUIDADA
NILVA TEREZINHA FACCO;**.*84.259/0001-**; RS;MICRO;PRIVADA;COMERCIO E SERVICOS;2012-10-08;200000,0;2,5;117;LIQUIDADA
TRANSPORTES A & V LTDA;**.*32.906/0001-**; MG;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2023-03-14;318400,0;17,89;45;LIQUIDADA
HEDEL COMERCIO DE MARMORES E GRANITOS LTDA.;**.*80.962/0001-**; SC;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2024-10-24;245000,0;18,74;48;ATIVA
COOPERATIVA CENTRAL DE CREDITO E ECONOMIA COM INTERACAO;**.*02.627/0001-**; SC;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2009-05-08;74638,0;2,0;84;LIQUIDADA
SUL FER COMERCIO DE FERROS LTDA;**.*30.239/0001-**; RS;MICRO;PRIVADA;COMERCIO E SERVICOS;2003-10-06;52200,0;8,0;48;LIQUIDADA
BELLA ARTE UTILIDADES PARA O LAR LTDA;**.*15.271/0001-**; SC;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2011-08-22;5250,0;5,4;57;LIQUIDADA
GP GRANITOS PIGATI LTDA;**.*04.349/0001-**; ES;MÉDIA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2025-04-16;950000,0;4,69;45;ATIVA
BANCO COOPERATIVO SICOOB S.A.;**.*38.232/0001-**; GO;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2002-03-01;38796,0;8,75;24;LIQUIDADA
JACOMO CARFI NETO MOVEIS;**.*03.327/0001-**; PR;MICRO;PRIVADA;COMERCIO E SERVICOS;2013-03-08;222000,0;3,0;57;LIQUIDADA
SOMA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA;**.*22.423/0001-**; MG;MÉDIA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2015-11-30;14616,0;7,0;48;LIQUIDADA
BRIGATTO INDUSTRIA DE MOVEIS LTDA.;**.*66.233/0001-**; SP;MÉDIA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2014-02-21;147000,0;4,5;33;LIQUIDADA
PATRICK ERNANI FREITAS PEREIRA 00956174930;**.*99.715/0001-**; PR;MICRO;PRIVADA;COMERCIO E SERVICOS;2023-11-29;5000,0;4,38;117;ATIVA
WALTER LUIZ DE MORAES AGUIAR;**.*10.890/0001-**; MG;MICRO;PRIVADA;COMERCIO E SERVICOS;2018-10-31;100000,0;9,53;33;LIQUIDADA
AEC CENTRO DE CONTATOS S/A;**.*55.233/0001-**; MG;GRANDE;PRIVADA;COMERCIO E SERVICOS;2011-05-27;496607,0;8,7;24;LIQUIDADA
BANCO DO BRASIL SA;**.*00.000/0001-**; SC;MICRO;PRIVADA;COMERCIO E SERVICOS;2005-05-30;5000,0;8,75;36;LIQUIDADA
LYND CALCADOS LTDA;**.*77.578/0001-**; MG;MÉDIA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2013-04-26;650000,0;3,58;24;LIQUIDADA
E B DE MACAE VEICULOS E SERVICOS LIMITADA ME;**.*40.267/0001-**; RJ;MICRO;PRIVADA;COMERCIO E SERVICOS;2010-11-10;22920,0;5,4;57;LIQUIDADA
EMN - EMERGENCIAS MEDICAS DO NORDESTE LTDA;**.*64.467/0001-**; CE;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2015-06-16;500000,0;7,0;33;LIQUIDADA
DIANE ASCARI 01892729024;**.*97.909/0001-**; RS;MICRO;PRIVADA;COMERCIO E SERVICOS;2022-08-25;1700,0;13,03;57;ATIVA
BANCO BRADESCO S.A.;**.*46.948/0001-**; SP;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2002-06-18;100000,0;8,75;60;LIQUIDADA
N. W. FERREIRA DE FARIAS & CIA LTDA;**.*31.301/0001-**; MT;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2003-07-02;275138,0;5,0;60;LIQUIDADA
COMPANHIA DE AGUA E ESGOTO DO CEARA CAGECE;**.*40.108/0001-**; CE;GRANDE;PÚBLICA INDIRETA;COMERCIO E SERVICOS;2017-07-27;416216,0;5,1;54;LIQUIDADA
BANCO DO BRASIL SA;**.*00.000/0001-**; RS;MICRO;PRIVADA;COMERCIO E SERVICOS;2005-05-26;2500,0;8,75;24;LIQUIDADA
LUCAS LIMA REIS OPTICA;**.*42.559/0001-**; SP;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2025-05-26;90000,0;4,29;36;ATIVA
VIACAO SANTA BRIGIDA LTDA;**.*74.809/0001-**; SP;GRANDE;PRIVADA;COMERCIO E SERVICOS;2018-11-30;1104000,0;3,15;72;LIQUIDADA
TELAMBRADO INDUSTRIA E COMERCIO DE TELAS LTDA;**.*87.853/0001-**; ES;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2024-01-23;1256500,0;5,4;43;ATIVA
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S/A;**.*45.829/0001-**; ES;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2008-12-19;27500,0;4,0;60;LIQUIDADA
COMERCIAL SANTA RITA E COSTA LTDA;**.*68.586/0001-**; MG;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2025-03-11;616396,0;5,49;54;ATIVA
TERRA BRASIL COMERCIAL E LOGISTICA LTDA ME;**.*34.949/0001-**; SP;MICRO;PRIVADA;COMERCIO E SERVICOS;2012-10-24;79200,0;2,5;57;LIQUIDADA
FORTUCE & FORTUCE LTDA;**.*09.957/0001-**; MG;MÉDIA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2013-11-07;106650,0;3,5;42;LIQUIDADA
FAMA - TRANSP. E COMERCIO ARARAQUARA LTDA;**.*71.208/0001-**; SP;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2007-10-08;244000,0;2,6;60;LIQUIDADA
TRANSPORTES TRANSVANCASSIO LTDA ME;**.*84.696/0001-**; SP;MICRO;PRIVADA;COMERCIO E SERVICOS;2013-07-23;10000,0;3,0;57;LIQUIDADA
BANCO COOPERATIVO SICREDI S.A.;**.*81.521/0001-**; RS;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2010-02-18;12000,0;2,0;60;LIQUIDADA
EDSON ANGELO DE SOUZA RIBEIRAO CORRENTE;**.*41.621/0001-**; SP;MICRO;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2013-04-01;104400,0;2,5;57;LIQUIDADA
BONFIM COLCHOES LTDA EPP;**.*73.695/0001-**; RO;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2014-07-28;450000,0;4,6;48;LIQUIDADA
HORIZONTE EXPRESS TRANSPORTES LTDA;**.*65.584/0001-**; PE;GRANDE;PRIVADA;COMERCIO E SERVICOS;2015-09-22;30267,0;10,0;66;LIQUIDADA
VAMOS LOCACAO DE CAMINHOES, MAQUINAS E EQUIPAMENTOS S.A;**.*73.000/0001-**; MG;GRANDE;PRIVADA;COMERCIO E SERVICOS;2014-05-19;97992,0;1,9;54;LIQUIDADA
BANCO DO BRASIL SA;**.*00.000/0001-**; PR;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2005-06-28;37547,0;8,75;60;LIQUIDADA
ANDRADE GUTIERREZ ENGENHARIA S/A;**.*62.213/0001-**; SP;GRANDE;PRIVADA;COMERCIO E SERVICOS;2005-07-25;17618,0;4,4;36;LIQUIDADA
EXPRESSA TRANSPORTES LTDA;**.*64.307/0001-**; ES;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2012-04-12;30240,0;4,0;54;LIQUIDADA
ABM - COMERCIO E TRANSPORTE LTDA - ME;**.*49.228/0001-**; TO;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2015-10-21;138586,0;9,5;69;LIQUIDADA
BANCO COOPERATIVO SICREDI S.A.;**.*81.521/0001-**; RS;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2005-12-15;8800,0;7,25;60;LIQUIDADA
KAPER SAO PAULO COMERCIO DE PAPEIS LTDA;**.*13.121/0001-**; SP;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2017-03-23;124800,0;5,6;54;LIQUIDADA
GTM MAQUINAS E EQUIPAMENTOS LTDA;**.*59.364/0001-**; SP;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2013-04-30;107000,0;3,0;57;LIQUIDADA
VOTORANTIM CIMENTOS S.A.;**.*37.895/0001-**; DF;GRANDE;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2007-05-31;122036,0;2,79;48;LIQUIDADA
PORTO SEGURO AGENCIA DE VIAG E TUR LTDA;**.*28.655/0001-**; BA;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2017-07-20;100000,0;6,4;57;LIQUIDADA
PAI E FILHO DISTRIBUIDORA DE MOTO PECAS LTDA;**.*33.111/0001-**; BA;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2025-03-25;450000,0;7,11;48;ATIVA
CAMOLESI TRANSPORTE TURISTICO LTDA;**.*92.905/0001-**; PR;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2019-10-22;658941,0;11,17;54;LIQUIDADA
TRANS RODO IN TRANSPORTES LTDA;**.*98.477/0001-**; SP;GRANDE;PRIVADA;COMERCIO E SERVICOS;2011-09-29;48000,0;4,1;54;LIQUIDADA
SETA TRANSPORTES LTDA;**.*18.624/0001-**; RO;MICRO;PRIVADA;COMERCIO E SERVICOS;2010-12-13;25650,0;8,0;57;LIQUIDADA
COOPERATIVA CENTRAL DE CREDITO E ECONOMIA COM INTERACAO;**.*02.627/0001-**; SC;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2005-06-21;11200,0;4,0;60;LIQUIDADA
GONCALVES & TORTOLA S/A;**.*70.068/0001-**; PR;GRANDE;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2014-11-26;58000,0;6,0;54;LIQUIDADA
2R - INDUSTRIA E COMERCIO DE FARINHA DE CARNE E TRANSPO;**.*81.620/0001-**; PR;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2014-06-11;346500,0;6,0;110;LIQUIDADA
TRANSPORTADORA MDA LTDA;**.*51.464/0001-**; MG;MICRO;PRIVADA;COMERCIO E SERVICOS;2012-02-17;109620,0;4,1;57;LIQUIDADA
OTTOGAS COMERCIO E DISTR DE GAS LTDA;**.*40.817/0001-**; RJ;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2004-08-06;52110,0;10,5;24;LIQUIDADA
INDUSTRIA E COMERCIO DELLABRUNA LTDA - EPP;**.*17.142/0001-**; SP;PEQUENA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2016-11-28;300000,0;13,0;30;LIQUIDADA
OPCAO - ALUGUEIS DE MAQUINAS E EQUIPAMENTOS LTDA.;**.*27.992/0001-**; PE;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2003-11-04;214224,0;3,69;60;LIQUIDADA
H. AIDAR PAVIMENTACAO E OBRAS LIMITADA;**.*91.685/0001-**; SP;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2011-05-25;11200,0;5,4;54;LIQUIDADA
TRANSPORTADORA CAMPEAO LTDA;**.*25.279/0001-**; ES;MICRO;PRIVADA;COMERCIO E SERVICOS;2008-07-17;156000,0;4,15;57;LIQUIDADA
TOBASA BIOINDUSTRIAL DE BABACU S/A;**.*16.056/0001-**; TO;MÉDIA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2024-08-13;180000,0;2,84;54;ATIVA
CONSPIZZA SOLUCOES AMBIENTAIS LTDA;**.*31.799/0001-**; PR;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2008-09-26;154000,0;4,4;42;LIQUIDADA
IBREC INSTITUTO BRASILEIRO DE RECICLAGEM EIRELI;**.*24.015/0001-**; SP;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2012-12-05;188000,0;2,5;54;LIQUIDADA
TRANSPANORAMA TRANSPORTES S.A.;**.*37.440/0001-**; PR;GRANDE;PRIVADA;COMERCIO E SERVICOS;2009-06-04;217144,0;3,3;36;LIQUIDADA
M CHIROLI PREMOLDADOS LTDA;**.*08.658/0001-**; SC;PEQUENA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2025-06-18;200000,0;5,0;24;ATIVA
BANCO COOPERATIVO SICOOB S.A.;**.*38.232/0001-**; MG;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2009-04-20;6000,0;1,0;72;LIQUIDADA
JASMINE COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;**.*27.414/0001-**; PR;GRANDE;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2013-07-08;166500,0;3,5;30;LIQUIDADA
ESQUADRIAS METALICAS PONTE SERRADA LTDA;**.*05.614/0001-**; SC;MICRO;PRIVADA;COMERCIO E SERVICOS;2019-05-07;30000,0;4,42;72;LIQUIDADA
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A. - BDMG;**.*86.817/0001-**; MG;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2004-06-29;40000,0;8,75;54;LIQUIDADA
S F C CALDEIRARIA E MONTAGENS INDUSTRIAIS LTDA;**.*32.546/0001-**; SP;MICRO;PRIVADA;COMERCIO E SERVICOS;2011-08-22;57900,0;4,1;57;LIQUIDADA
E B INSTALACOES ELETRICAS LTDA;**.*12.337/0001-**; SC;MICRO;PRIVADA;COMERCIO E SERVICOS;2012-04-17;24000,0;4,0;45;LIQUIDADA
EMPRESA GONTIJO DE TRANSPORTES S/A;**.*24.611/0001-**; MG;GRANDE;PRIVADA;COMERCIO E SERVICOS;2009-12-11;5034400,0;7,0;66;LIQUIDADA
EDIR FELIX DE MARCO;**.*22.227/0001-**; SC;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2011-07-13;44400,0;3,9;57;LIQUIDADA
CONVICTA LOCACOES DE EQUIPAMENTOS LTDA;**.*72.549/0001-**; PR;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2011-12-13;17414,0;5,5;45;LIQUIDADA
CATUAI DO BRASIL INDUSTRIA E COMERCIO DE CAFE LTDA;**.*95.578/0001-**; SP;MÉDIA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2014-11-11;62900,0;4,5;54;LIQUIDADA
COOPERATIVA CENTRAL DE CREDITO COM INTERACAO SOLIDARIA;**.*01.771/0001-**; PR;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2006-02-10;8000,0;3,0;72;LIQUIDADA
UTILACO METALURGICA LTDA EPP;**.*57.824/0001-**; SP;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2010-08-16;145150,0;8,0;54;LIQUIDADA
MOINHOS DE TRIGO INDIGENA S/A - MOTRISA;**.*47.032/0001-**; SE;GRANDE;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2013-09-03;183600,0;4,0;54;LIQUIDADA
OLIVEIRA & FEIJO LTDA;**.*43.998/0001-**; MT;PEQUENA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2009-04-17;292950,0;6,4;60;LIQUIDADA
TRANSPORTADORA CALCARIO LTDA;**.*43.306/0001-**; MT;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2015-09-28;244650,0;9,5;54;LIQUIDADA
SAO MARCOS TERRAPLENAGEM E CONSTRUCAO LTDA;**.*62.862/0001-**; RJ;GRANDE;PRIVADA;COMERCIO E SERVICOS;2013-09-19;1088640,0;4,0;36;LIQUIDADA
TRANCID-TRANSPORTE COLETIVO CIDADE DE DIVINOPOLIS LTDA;**.*73.715/0001-**; MG;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2013-03-25;1060000,0;2,5;36;LIQUIDADA
CRL ENGENHARIA LTDA;**.*49.802/0001-**; BA;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2014-02-26;503235,0;6,0;45;LIQUIDADA
JBS S/A;**.*16.265/0001-**; SP;GRANDE;PRIVADA;COMERCIO E SERVICOS;2009-08-10;65132,0;5,7;48;LIQUIDADA
MERKADIA SOLUCOES DIGITAIS EIRELI;**.*29.299/0001-**; SC;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2021-01-15;50000,0;8,25;54;LIQUIDADA
PLASC - PLASTICOS SANTA CATARINA LTDA;**.*27.589/0001-**; SC;MÉDIA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2010-12-20;44100,0;5,5;48;LIQUIDADA
CONTENGE CONSTRUCOES LTDA;**.*47.755/0001-**; SP;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2008-03-14;247500,0;3,0;57;LIQUIDADA
M. R. R. COMERCIO DE COMBUSTIVEIS LTDA;**.*10.734/0001-**; PR;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2017-02-03;600000,0;9,0;48;LIQUIDADA
SANBONI TRANSPORTES EIRELI ME;**.*45.902/0001-**; SP;MICRO;PRIVADA;COMERCIO E SERVICOS;2015-08-24;132640,0;9,0;57;LIQUIDADA
BANCO COOPERATIVO SICOOB S.A.;**.*38.232/0001-**; GO;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2002-11-15;32123,0;8,75;24;LIQUIDADA
J CONSUL COMERCIO DE PISCINAS LTDA;**.*59.118/0001-**; RS;MICRO;PRIVADA;COMERCIO E SERVICOS;2019-06-17;100000,0;8,55;57;LIQUIDADA
ROMI S.A.;**.*20.428/0001-**; SP;GRANDE;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2009-02-16;162000,0;4,4;54;LIQUIDADA
CONSTRUTORA LUIZ COSTA LTDA;**.*79.059/0001-**; PE;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2017-11-10;360000,0;7,3;45;LIQUIDADA
AGBF TRANSPORTES LTDA;**.*93.530/0001-**; PR;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2011-06-08;55200,0;3,9;57;LIQUIDADA
POSTO PALMEIRAS LTDA;**.*41.093/0001-**; GO;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2012-11-27;203000,0;2,5;57;LIQUIDADA
RP+ COMERCIO E PRODUCOES LTDA;**.*58.279/0001-**; SP;PEQUENA;PRIVADA;COMERCIO E SERVICOS;2020-04-16;95206,0;10,36;48;LIQUIDADA
LM TRANSPORTES INTERESTADUAIS SERVICOS E COMERCIO S.A;**.*89.481/0001-**; SP;GRANDE;PRIVADA;COMERCIO E SERVICOS;2017-05-02;18650,0;4,5;54;LIQUIDADA
COOPERATIVA CENTRAL DE CREDITO COM INTERACAO SOLIDARIA;**.*01.771/0001-**; PR;MICRO;PRIVADA;AGROPECUÁRIA E PESCA;2004-06-01;5000,0;4,0;60;ATIVA
E.N.G.C. - ENGENHARIA E CONSTRUCOES LTDA;**.*29.659/0001-**; SP;PEQUENA;PRIVADA;INDUSTRIA DE TRANSFORMAÇÃO;2010-07-16;283360,0;5,5;54;LIQUIDADA
RODOVIEIRA TRANSPORTE LTDA;**.*24.081/0001-**; MG;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2022-05-03;280000,0;17,47;58;ATIVA
ANDREIS TRANSPORTES LTDA;**.*50.721/0001-**; MT;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2013-05-06;1080000,0;3,0;57;LIQUIDADA
SOF COMERCIO E RECICLAGEM DE SUCATAS LTDA;**.*65.193/0001-**; RJ;MÉDIA;PRIVADA;COMERCIO E SERVICOS;2026-06-03;;13,32;54;ATIVA
